,id,link,title,month,year,tag,lang,dirty,cleared_title,equals_persian_links,equals_persian_links_counts,persian_year
1058,3513,https://www.bbc.com/tajik/news/2013/08/130829_rm_rln_foreign_affairs_rouhani_afkham,130829_rm_rln_foreign_affairs_rouhani_afkham,08,2013,news,tajik,rm,foreign_affairs_rouhani_afkham,['https://www.bbc.com/persian/iran/2013/08/130829_nm_foreign_affairs_rouhani_afkham#TWEET871814'],1,2013
1059,3514,https://www.bbc.com/tajik/news/2013/08/130829_rm_obama_syria_notdecided,130829_rm_obama_syria_notdecided,08,2013,news,tajik,rm,obama_syria_notdecided,['https://www.bbc.com/persian/world/2013/08/130828_u08_obama_syria_notdecided'],1,2013
1060,3517,https://www.bbc.com/tajik/news/2013/08/130828_l16_l39_khamenei_larijani_syria_warning,130828_l16_l39_khamenei_larijani_syria_warning,08,2013,news,tajik,l16,khamenei_larijani_syria_warning,['https://www.bbc.com/persian/iran/2013/08/130828_l39_khamenei_larijani_syria_warning#TWEET870839'],1,2013
1061,3526,https://www.bbc.com/tajik/news/2013/08/130827_rm_syria_chemicals_usa,130827_rm_syria_chemicals_usa,08,2013,news,tajik,rm,syria_chemicals_usa,['https://www.bbc.com/persian/world/2013/08/130827_l03_syria_chemicals_usa#TWEET869279'],1,2013
1062,3529,https://www.bbc.com/tajik/news/2013/08/130826_l16_l31_boxilai_trial,130826_l16_l31_boxilai_trial,08,2013,news,tajik,l16,boxilai_trial,['https://www.bbc.com/persian/world/2013/08/130826_l31_boxilai_trial#TWEET868812'],1,2013
1063,3540,https://www.bbc.com/tajik/news/2013/08/130825_l16_l20_syria_inspection_acceptance,130825_l16_l20_syria_inspection_acceptance,08,2013,news,tajik,l16,syria_inspection_acceptance,['https://www.bbc.com/persian/world/2013/08/130825_l20_syria_inspection_acceptance#TWEET867898'],1,2013
1064,3541,https://www.bbc.com/tajik/news/2013/08/130825_l16_l45_guardian_european_editors,130825_l16_l45_guardian_european_editors,08,2013,news,tajik,l16,guardian_european_editors,['https://www.bbc.com/persian/arts/2013/08/130825_l45_guardian_european_editors_pm#TWEET867852'],1,2013
1065,3542,https://www.bbc.com/tajik/news/2013/08/130825_l16_k02-italia-afghanistan,130825_l16_k02-italia-afghanistan,08,2013,news,tajik,l16,k02-italia-afghanistan,['https://www.bbc.com/persian/afghanistan/2013/08/130825_k02-italia-afghanistan#TWEET867812'],1,2013
1066,3543,https://www.bbc.com/tajik/news/2013/08/130825_l16_l20_yemen_blast,130825_l16_l20_yemen_blast,08,2013,news,tajik,l16,yemen_blast,['https://www.bbc.com/persian/world/2013/08/130825_l20_yemen_blast#TWEET867734'],1,2013
1067,3544,https://www.bbc.com/tajik/news/2013/08/130825_l16_l45_syria_iran_us_warning,130825_l16_l45_syria_iran_us_warning,08,2013,news,tajik,l16,syria_iran_us_warning,['https://www.bbc.com/persian/iran/2013/08/130825_l45_syria_iran_us_warning#TWEET867793'],1,2013
1068,3558,https://www.bbc.com/tajik/news/2013/08/130822_rm_iran_israel_thailand_terror,130822_rm_iran_israel_thailand_terror,08,2013,news,tajik,rm,iran_israel_thailand_terror,['https://www.bbc.com/persian/iran/2013/08/130822_l03_iran_israel_thailand_terror#TWEET864553'],1,2013
1069,3565,https://www.bbc.com/tajik/news/2013/08/130821_rm_syria_damascus_chemical,130821_rm_syria_damascus_chemical,08,2013,news,tajik,rm,syria_damascus_chemical,['https://www.bbc.com/persian/world/2013/08/130821_l03_syria_damascus_chemical#TWEET863479'],1,2013
1070,3566,https://www.bbc.com/tajik/news/2013/08/130821_rm_rln_syria_iranian_baghbani,130821_rm_rln_syria_iranian_baghbani,08,2013,news,tajik,rm,syria_iranian_baghbani,['https://www.bbc.com/persian/iran/2013/08/130821_l03_syria_iranian_baghbani#TWEET863179'],1,2013
1071,3572,https://www.bbc.com/tajik/news/2013/08/130820_l16_l45_snowden_guardian_uk_brazil,130820_l16_l45_snowden_guardian_uk_brazil,08,2013,news,tajik,l16,snowden_guardian_uk_brazil,['https://www.bbc.com/persian/world/2013/08/130820_l45_snowden_guardian_uk_brazil#TWEET862190'],1,2013
1072,3573,https://www.bbc.com/tajik/news/2013/08/130820_16_mf_egypt_crisis,130820_16_mf_egypt_crisis,08,2013,news,tajik,16,mf_egypt_crisis,['https://www.bbc.com/persian/world/2013/08/130820_mf_egypt_crisis#TWEET862129'],1,2013
1073,3576,https://www.bbc.com/tajik/news/2013/08/130820_rm_rln_government_maternity_leave_parliment,130820_rm_rln_government_maternity_leave_parliment,08,2013,news,tajik,rm,government_maternity_leave_parliment,['https://www.bbc.com/persian/iran/2013/08/130820_nm_government_maternity_leave_parliment#TWEET861938'],1,2013
1074,3577,https://www.bbc.com/tajik/news/2013/08/130820_mm_rahman_water,130820_mm_rahman_water,08,2013,news,tajik,mm,rahman_water,['https://www.bbc.com/persian/world/2013/08/130820_rm_mm_rahman_water#TWEET862297'],1,2013
1075,3579,https://www.bbc.com/tajik/news/2013/08/130820_rm_egypt_mb_leader_detained,130820_rm_egypt_mb_leader_detained,08,2013,news,tajik,rm,egypt_mb_leader_detained,['https://www.bbc.com/persian/world/2013/08/130819_u08_egypt_mb_leader_detained'],1,2013
1076,3580,https://www.bbc.com/tajik/news/2013/08/130819_l16_l31_mubarak_egypt_trial,130819_l16_l31_mubarak_egypt_trial,08,2013,news,tajik,l16,mubarak_egypt_trial,['https://www.bbc.com/persian/world/2013/08/130819_l31_mubarak_egypt_trial#TWEET860982'],1,2013
1077,3581,https://www.bbc.com/tajik/news/2013/08/130819_l16_l24_snowden_brazil,130819_l16_l24_snowden_brazil,08,2013,news,tajik,l16,snowden_brazil,['https://www.bbc.com/persian/world/2013/08/130819_l24_snowden_brazil#TWEET860937'],1,2013
1078,3584,https://www.bbc.com/tajik/news/2013/08/130819_l16_l31_syria_un_chemical,130819_l16_l31_syria_un_chemical,08,2013,news,tajik,l16,syria_un_chemical,['https://www.bbc.com/persian/world/2013/08/130819_l31_syria_un_chemical#TWEET860902'],1,2013
1079,3588,https://www.bbc.com/tajik/news/2013/08/130819_rm_cia_coup_role,130819_rm_cia_coup_role,08,2013,news,tajik,rm,cia_coup_role,['https://www.bbc.com/persian/iran/2013/08/130819_l45_cia_coup_role#TWEET860715'],1,2013
1080,3591,https://www.bbc.com/tajik/news/2013/08/130819_rm_egypt_eu,130819_rm_egypt_eu,08,2013,news,tajik,rm,egypt_eu,['https://www.bbc.com/persian/world/2013/08/130818_l31_egypt_eu_relations#TWEET859567'],1,2013
1081,3595,https://www.bbc.com/tajik/news/2013/08/130818_l16_l31_egypt_sisi_speech_brotherhood,130818_l16_l31_egypt_sisi_speech_brotherhood,08,2013,news,tajik,l16,egypt_sisi_speech_brotherhood,['https://www.bbc.com/persian/world/2013/08/130818_l31_egypt_sisi_speech_brotherhood#TWEET859691'],1,2013
1082,3597,https://www.bbc.com/tajik/news/2013/08/130818_l16_l31_egypt_eu_relations,130818_l16_l31_egypt_eu_relations,08,2013,news,tajik,l16,egypt_eu_relations,['https://www.bbc.com/persian/world/2013/08/130818_l31_egypt_eu_relations#TWEET859567'],1,2013
1083,3606,https://www.bbc.com/tajik/news/2013/08/130815_rm_baghdad_bombings,130815_rm_baghdad_bombings,08,2013,news,tajik,rm,baghdad_bombings,['https://www.bbc.com/persian/world/2013/01/130122_an_iraq_baghdad_bombings#TWEET542558'],1,2013
1084,3614,https://www.bbc.com/tajik/news/2013/08/130814_rm_ahmadshah-ramazan-attack,130814_rm_ahmadshah-ramazan-attack,08,2013,news,tajik,rm,ahmadshah-ramazan-attack,['https://www.bbc.com/persian/afghanistan/2013/08/130814_k02-ahmadshah-ramazan-attack#TWEET855578'],1,2013
1085,3615,https://www.bbc.com/tajik/news/2013/08/130814_rm_egypt_clearing,130814_rm_egypt_clearing,08,2013,news,tajik,rm,egypt_clearing,['https://www.bbc.com/persian/world/2013/08/130814_l03_egypt_clearing#TWEET855486'],1,2013
1086,3617,https://www.bbc.com/tajik/news/2013/08/130814_rm_israel_free_palestinian,130814_rm_israel_free_palestinian,08,2013,news,tajik,rm,israel_free_palestinian,['https://www.bbc.com/persian/world/2013/08/130813_u08_israel_free_palestinian'],1,2013
1087,3628,https://www.bbc.com/tajik/news/2013/08/130813_rm_vote_of_confodence_day2_iran_ministers,130813_rm_vote_of_confodence_day2_iran_ministers,08,2013,news,tajik,rm,iran_ministers,['https://www.bbc.com/persian/iran/2013/10/131027_fb_iran_ministers_radio#TWEET936484'],1,2013
1088,3631,https://www.bbc.com/tajik/news/2013/08/130812_sq_l31_norway_primeminister,130812_sq_l31_norway_primeminister,08,2013,news,tajik,sq,norway_primeminister,['https://www.bbc.com/persian/world/2013/08/130812_l31_norway_primeminister#TWEET853409'],1,2013
1089,3634,https://www.bbc.com/tajik/news/2013/08/130812_rm_rln_hijab_police_filmming,130812_rm_rln_hijab_police_filmming,08,2013,news,tajik,rm,hijab_police_filmming,['https://www.bbc.com/persian/iran/2013/08/130812_nm_hijab_police_filmming#TWEET853098'],1,2013
1090,3637,https://www.bbc.com/persian/world/2013/08/130810_tajik_farsi_script_radio,130810_tajik_farsi_script_radio,08,2013,world,persian,tajik,tajik_farsi_script_radio,['https://www.bbc.com/persian/world/2013/08/130810_tajik_farsi_script_radio#TWEET851589'],1,2013
1091,3638,https://www.bbc.com/tajik/news/2013/08/130812_rm_snowden-father-russia,130812_rm_snowden-father-russia,08,2013,news,tajik,rm,snowden-father-russia,['https://www.bbc.com/persian/world/2013/08/130811_u01-snowden-father-russia#TWEET852772'],1,2013
1092,3639,https://www.bbc.com/tajik/news/2013/08/130812_sq_u01-israel_palestinians-prisoners,130812_sq_u01-israel_palestinians-prisoners,08,2013,news,tajik,sq,u01-israel_palestinians-prisoners,['https://www.bbc.com/persian/world/2013/08/130811_u01-israel_palestinians-prisoners#TWEET852755'],1,2013
1093,3640,https://www.bbc.com/tajik/news/2013/08/130811_l16_l31_yemen_gas_terminal,130811_l16_l31_yemen_gas_terminal,08,2013,news,tajik,l16,yemen_gas_terminal,['https://www.bbc.com/persian/world/2013/08/130811_l31_yemen_gas_terminal#TWEET852552'],1,2013
1094,3642,https://www.bbc.com/tajik/news/2013/08/130811_l16_k02-kabul-flood,130811_l16_k02-kabul-flood,08,2013,news,tajik,l16,k02-kabul-flood,['https://www.bbc.com/persian/afghanistan/2013/08/130811_k02-kabul-flood#TWEET852476'],1,2013
1095,3644,https://www.bbc.com/tajik/news/2013/08/130811_l16_k03_bobming_in_urozgan,130811_l16_k03_bobming_in_urozgan,08,2013,news,tajik,l16,bobming_in_urozgan,['https://www.bbc.com/persian/afghanistan/2013/08/130811_k03_bobming_in_urozgan#TWEET852426'],1,2013
1096,3645,https://www.bbc.com/tajik/news/2013/08/130811_l16_l31_samantha_power_us_un,130811_l16_l31_samantha_power_us_un,08,2013,news,tajik,l16,samantha_power_us_un,['https://www.bbc.com/persian/world/2013/08/130811_l31_samantha_power_us_un#TWEET852392'],1,2013
1097,3650,https://www.bbc.com/tajik/news/2013/08/130809_sq_elections_rahman_opposition,130809_sq_elections_rahman_opposition,08,2013,news,tajik,sq,elections_rahman_opposition,['https://www.bbc.com/persian/world/2013/08/130813_rm_sq_taj_elections_rahman_opposition#TWEET854891'],1,2013
1098,3652,https://www.bbc.com/tajik/news/2013/08/130809_rm_paksitan_explosion_quetta,130809_rm_paksitan_explosion_quetta,08,2013,news,tajik,rm,paksitan_explosion_quetta,['https://www.bbc.com/persian/world/2013/08/130809_l31_paksitan_explosion_quetta#TWEET850165'],1,2013
1099,3655,https://www.bbc.com/tajik/news/2013/08/130809_rm_khamenei_eid,130809_rm_khamenei_eid,08,2013,news,tajik,rm,khamenei_eid,['https://www.bbc.com/persian/iran/2013/08/130809_l03_khamenei_eid#TWEET850087'],1,2013
1100,3658,https://www.bbc.com/tajik/news/2013/08/130808_rm_rln_iranian_malaysia_thailand_terrorism,130808_rm_rln_iranian_malaysia_thailand_terrorism,08,2013,news,tajik,rm,iranian_malaysia_thailand_terrorism,['https://www.bbc.com/persian/iran/2013/08/130808_l03_iranian_malaysia_thailand_terrorism#TWEET848822'],1,2013
1101,3667,https://www.bbc.com/tajik/news/2013/08/130807_rm_pakistan_karachi_bomb,130807_rm_pakistan_karachi_bomb,08,2013,news,tajik,rm,pakistan_karachi_bomb,['https://www.bbc.com/persian/world/2013/08/130807_an_pakistan_karachi_bomb#TWEET847785'],1,2013
1102,3671,https://www.bbc.com/tajik/news/2013/08/130807_rm_us_senators_in_egypt,130807_rm_us_senators_in_egypt,08,2013,news,tajik,rm,us_senators_in_egypt,['https://www.bbc.com/persian/world/2013/08/130806_u08_us_senators_in_egypt'],1,2013
1103,3673,https://www.bbc.com/tajik/news/2013/08/130806_l16_an_yemen_terror_alert,130806_l16_an_yemen_terror_alert,08,2013,news,tajik,l16,an_yemen_terror_alert,['https://www.bbc.com/persian/world/2013/08/130806_an_yemen_terror_alert#TWEET846673'],1,2013
1104,3676,https://www.bbc.com/tajik/news/2013/08/130806_rm_rln_pakistan_baluchistan,130806_rm_rln_pakistan_baluchistan,08,2013,news,tajik,rm,pakistan_baluchistan,['https://www.bbc.com/persian/world/2013/08/130806_an_pakistan_baluchistan#TWEET846557'],1,2013
1105,3679,https://www.bbc.com/tajik/news/2013/08/130806_rm_washington_post_amazon,130806_rm_washington_post_amazon,08,2013,news,tajik,rm,washington_post_amazon,['https://www.bbc.com/persian/business/2013/08/130805_u10_washington_post_amazon#TWEET846027'],1,2013
1106,3683,https://www.bbc.com/tajik/news/2013/08/130806_rm_us_embassies_al_qaeda,130806_rm_us_embassies_al_qaeda,08,2013,news,tajik,rm,us_embassies_al_qaeda,['https://www.bbc.com/persian/world/2013/08/130805_u10_us_embassies_al_qaeda#TWEET846092'],1,2013
1107,3685,https://www.bbc.com/tajik/news/2013/08/130805_l16_l31_egypt_burns_muslimbrotherhood,130805_l16_l31_egypt_burns_muslimbrotherhood,08,2013,news,tajik,l16,egypt_burns_muslimbrotherhood,['https://www.bbc.com/persian/world/2013/08/130805_l31_egypt_burns_muslimbrotherhood#TWEET845470'],1,2013
1108,3686,https://www.bbc.com/tajik/news/2013/08/130805_l16_nm_ahmadinejad_khameni,130805_l16_nm_ahmadinejad_khameni,08,2013,news,tajik,l16,nm_ahmadinejad_khameni,['https://www.bbc.com/persian/iran/2013/08/130805_nm_ahmadinejad_khameni#TWEET845460'],1,2013
1109,3689,https://www.bbc.com/tajik/news/2013/08/130805_rm_jahngiri_rouhani_iran,130805_rm_jahngiri_rouhani_iran,08,2013,news,tajik,rm,jahngiri_rouhani_iran,['https://www.bbc.com/persian/iran/2013/08/130805_l31_jahngiri_rouhani_iran#TWEET845362'],1,2013
1110,3691,https://www.bbc.com/tajik/news/2013/08/130805_rm_usa_embassies,130805_rm_usa_embassies,08,2013,news,tajik,rm,usa_embassies,['https://www.bbc.com/persian/world/2013/08/130804_u01_usa_embassies#TWEET844921'],1,2013
1111,3704,https://www.bbc.com/tajik/news/2013/08/130802_rm_china_sanctions_iran_us,130802_rm_china_sanctions_iran_us,08,2013,news,tajik,rm,china_sanctions_iran_us,['https://www.bbc.com/persian/iran/2013/08/130802_l31_china_sanctions_iran_us#TWEET842632'],1,2013
1112,3718,https://www.bbc.com/tajik/news/2013/08/130801_rm_rln_nuc_us_sanctions_iran_reax,130801_rm_rln_nuc_us_sanctions_iran_reax,08,2013,news,tajik,rm,nuc_us_sanctions_iran_reax,['https://www.bbc.com/persian/iran/2013/08/130801_l03_nuc_us_sanctions_iran_reax#TWEET841307'],1,2013
1113,3725,https://www.bbc.com/tajik/news/2013/07/130731_l16_k02-un-afghan-civilians-casulties,130731_l16_k02-un-afghan-civilians-casulties,07,2013,news,tajik,l16,k02-un-afghan-civilians-casulties,['https://www.bbc.com/persian/afghanistan/2013/07/130731_k02-un-afghan-civilians-casulties#TWEET840181'],1,2013
1114,3731,https://www.bbc.com/tajik/news/2013/07/130731_rm_raef_badawi_saudi,130731_rm_raef_badawi_saudi,07,2013,news,tajik,rm,raef_badawi_saudi,['https://www.bbc.com/persian/world/2013/07/130730_u08_raef_badawi_saudi'],1,2013
1115,3732,https://www.bbc.com/tajik/news/2013/07/130730_l16_an_pakistan_new_president,130730_l16_an_pakistan_new_president,07,2013,news,tajik,l16,an_pakistan_new_president,['https://www.bbc.com/persian/world/2013/07/130730_an_pakistan_new_president#TWEET839302'],1,2013
1116,3733,https://www.bbc.com/tajik/news/2013/07/130730_l16_k02-simorgh-operation-afg-east,130730_l16_k02-simorgh-operation-afg-east,07,2013,news,tajik,l16,k02-simorgh-operation-afg-east,['https://www.bbc.com/persian/afghanistan/2013/07/130730_k02-simorgh-operation-afg-east#TWEET839135'],1,2013
1117,3735,https://www.bbc.com/tajik/news/2013/07/130730_l16_l03_palestinian_israel_talks,130730_l16_l03_palestinian_israel_talks,07,2013,news,tajik,l16,palestinian_israel_talks,['https://www.bbc.com/persian/world/2013/07/130730_l03_palestinian_israel_talks#TWEET838884'],1,2013
1118,3736,https://www.bbc.com/tajik/news/2013/07/130730_rm_ashton_morsi_violation,130730_rm_ashton_morsi_violation,07,2013,news,tajik,rm,ashton_morsi_violation,['https://www.bbc.com/persian/world/2013/07/130730_l31_ashton_morsi_violation#TWEET839098'],1,2013
1119,3739,https://www.bbc.com/tajik/news/2013/07/130730_rm_taliban_pakistan_attack,130730_rm_taliban_pakistan_attack,07,2013,news,tajik,rm,taliban_pakistan_attack,['https://www.bbc.com/persian/world/2013/07/130729_u10_taliban_pakistan_attack#TWEET838678'],1,2013
1120,3741,https://www.bbc.com/tajik/news/2013/07/130729_l16_l31_egypt_ashton_violation,130729_l16_l31_egypt_ashton_violation,07,2013,news,tajik,l16,egypt_ashton_violation,['https://www.bbc.com/persian/world/2013/07/130729_l31_egypt_ashton_violation#TWEET838197'],1,2013
1121,3743,https://www.bbc.com/tajik/news/2013/07/130729_l16_l31_syria_khalidiy_retake,130729_l16_l31_syria_khalidiy_retake,07,2013,news,tajik,l16,syria_khalidiy_retake,['https://www.bbc.com/persian/world/2013/07/130729_l31_syria_khalidiy_retake#TWEET837904'],1,2013
1122,3751,https://www.bbc.com/tajik/news/2013/07/130729_rm_egypt_ashton,130729_rm_egypt_ashton,07,2013,news,tajik,rm,egypt_ashton,['https://www.bbc.com/persian/world/2013/07/130729_l31_egypt_ashton_violation#TWEET838197'],1,2013
1123,3758,https://www.bbc.com/tajik/news/2013/07/130728_l16_k02-uk-army-helmand,130728_l16_k02-uk-army-helmand,07,2013,news,tajik,l16,k02-uk-army-helmand,['https://www.bbc.com/persian/afghanistan/2013/07/130728_k02-uk-army-helmand#TWEET837006'],1,2013
1124,3780,https://www.bbc.com/tajik/news/2013/07/130724_rm_rm_icrc_office_in_afghanistan,130724_rm_rm_icrc_office_in_afghanistan,07,2013,news,tajik,rm,icrc_office_in_afghanistan,['https://www.bbc.com/persian/afghanistan/2013/07/130724_k04_icrc_office_in_afghanistan#TWEET832471'],1,2013
1125,3781,https://www.bbc.com/tajik/news/2013/07/130724_rm_egypt_mb_bombing,130724_rm_egypt_mb_bombing,07,2013,news,tajik,rm,egypt_mb_bombing,['https://www.bbc.com/persian/world/2013/07/130724_l03_egypt_mb_bombing#TWEET832338'],1,2013
1126,3783,https://www.bbc.com/tajik/news/2013/07/130724_rm_indonesia-boat,130724_rm_indonesia-boat,07,2013,news,tajik,rm,indonesia-boat,['https://www.bbc.com/persian/world/2013/07/130723_u01-indonesia-boat#TWEET832240'],1,2013
1127,3787,https://www.bbc.com/tajik/news/2013/07/130723_l16_l03_syria_us_dempsey,130723_l16_l03_syria_us_dempsey,07,2013,news,tajik,l16,syria_us_dempsey,['https://www.bbc.com/persian/world/2013/07/130723_l03_syria_us_dempsey#TWEET831120'],1,2013
1128,3790,https://www.bbc.com/tajik/news/2013/07/130723_rm_female_genital_mutilation,130723_rm_female_genital_mutilation,07,2013,news,tajik,rm,female_genital_mutilation,['https://www.bbc.com/persian/science/2013/07/130722_u10_female_genital_mutilation#TWEET830899'],1,2013
1129,3792,https://www.bbc.com/tajik/news/2013/07/130722_l16_l51_dubai_norway_sentence,130722_l16_l51_dubai_norway_sentence,07,2013,news,tajik,l16,dubai_norway_sentence,['https://www.bbc.com/persian/world/2013/07/130722_l51_dubai_norway_sentence#TWEET830453'],1,2013
1130,3795,https://www.bbc.com/tajik/news/2013/07/130722_l16_l31_hezbollah_eu_terrorist,130722_l16_l31_hezbollah_eu_terrorist,07,2013,news,tajik,l16,hezbollah_eu_terrorist,['https://www.bbc.com/persian/world/2013/07/130722_l31_hezbollah_eu_terrorist#TWEET830248'],1,2013
1131,3800,https://www.bbc.com/tajik/news/2013/07/130721_l16_l31_iran_diplomat_yemen_hostage,130721_l16_l31_iran_diplomat_yemen_hostage,07,2013,news,tajik,l16,iran_diplomat_yemen_hostage,['https://www.bbc.com/persian/iran/2013/07/130721_l31_iran_diplomat_yemen_hostage#TWEET829139'],1,2013
1132,3801,https://www.bbc.com/tajik/news/2013/07/130721_l16_l31_syria_cameron_violence,130721_l16_l31_syria_cameron_violence,07,2013,news,tajik,l16,syria_cameron_violence,['https://www.bbc.com/persian/world/2013/07/130721_l31_syria_cameron_violence#TWEET829130'],1,2013
1133,3804,https://www.bbc.com/tajik/news/2013/07/130721_l16_l31_egypt_constitution_amendment,130721_l16_l31_egypt_constitution_amendment,07,2013,news,tajik,l16,egypt_constitution_amendment,['https://www.bbc.com/persian/world/2013/07/130721_l31_egypt_constitution_amendment#TWEET829042'],1,2013
1134,3811,https://www.bbc.com/tajik/news/2013/07/130719_sq_usaid_aid_for_afghan_women,130719_sq_usaid_aid_for_afghan_women,07,2013,news,tajik,sq,usaid_aid_for_afghan_women,['https://www.bbc.com/persian/afghanistan/2013/07/130718_k03_usaid_aid_for_afghan_women#TWEET826145'],1,2013
1135,3814,https://www.bbc.com/tajik/news/2013/07/130718_l16_me_navalny_verdict,130718_l16_me_navalny_verdict,07,2013,news,tajik,l16,me_navalny_verdict,['https://www.bbc.com/persian/world/2013/07/130718_me_navalny_verdict#TWEET826056'],1,2013
1136,3816,https://www.bbc.com/tajik/news/2013/07/130718_l16_an_syria_britain,130718_l16_an_syria_britain,07,2013,news,tajik,l16,an_syria_britain,['https://www.bbc.com/persian/world/2013/07/130718_an_syria_britain#TWEET825383'],1,2013
1137,3818,https://www.bbc.com/tajik/news/2013/07/130718_l16_k03_eight_killed_in_lugar,130718_l16_k03_eight_killed_in_lugar,07,2013,news,tajik,l16,eight_killed_in_lugar,['https://www.bbc.com/persian/afghanistan/2013/07/130718_k03_eight_killed_in_lugar#TWEET825454'],1,2013
1138,3824,https://www.bbc.com/tajik/news/2013/07/130717_l16_an_india_meal_deaths,130717_l16_an_india_meal_deaths,07,2013,news,tajik,l16,an_india_meal_deaths,['https://www.bbc.com/persian/world/2013/07/130717_an_india_meal_deaths#TWEET824431'],1,2013
1139,3828,https://www.bbc.com/tajik/news/2013/07/130717_l16_an_bangladesh_islamist_war_crimes,130717_l16_an_bangladesh_islamist_war_crimes,07,2013,news,tajik,l16,an_bangladesh_islamist_war_crimes,['https://www.bbc.com/persian/world/2013/07/130717_an_bangladesh_islamist_war_crimes'],1,2013
1140,3833,https://www.bbc.com/tajik/news/2013/07/130717_zm_lebanon_penis_cut,130717_zm_lebanon_penis_cut,07,2013,news,tajik,zm,lebanon_penis_cut,['https://www.bbc.com/persian/world/2013/07/130716_l45_lebanon_penis_cut#TWEET823715'],1,2013
1141,3834,https://www.bbc.com/tajik/news/2013/07/130717_sq_k02-herat-spanta-brother,130717_sq_k02-herat-spanta-brother,07,2013,news,tajik,sq,k02-herat-spanta-brother,['https://www.bbc.com/persian/afghanistan/2013/07/130717_k02-herat-spanta-brother#TWEET824258'],1,2013
1142,3835,https://www.bbc.com/tajik/news/2013/07/130717_sq_u01-israel_eu,130717_sq_u01-israel_eu,07,2013,news,tajik,sq,u01-israel_eu,['https://www.bbc.com/persian/world/2013/07/130716_u01-israel_eu#TWEET824010'],1,2013
1143,3842,https://www.bbc.com/tajik/news/2013/07/130716_sq_u10_un_iran_sanctions,130716_sq_u10_un_iran_sanctions,07,2013,news,tajik,sq,un_iran_sanctions,['https://www.bbc.com/persian/iran/2013/07/130715_u10_un_iran_sanctions#TWEET822765'],1,2013
1144,3843,https://www.bbc.com/tajik/news/2013/07/130715_l16_l31_syria_carbomb_damascus,130715_l16_l31_syria_carbomb_damascus,07,2013,news,tajik,l16,syria_carbomb_damascus,['https://www.bbc.com/persian/world/2013/07/130715_l31_syria_carbomb_damascus#TWEET822056'],1,2013
1145,3851,https://www.bbc.com/tajik/news/2013/07/130714_l16_u08_british_soldier_suicide,130714_l16_u08_british_soldier_suicide,07,2013,news,tajik,l16,british_soldier_suicide,['https://www.bbc.com/persian/world/2013/07/130713_u08_british_soldier_suicide'],1,2013
1146,3852,https://www.bbc.com/tajik/news/2013/07/130714_l16_l31_iraq_mosel_violence,130714_l16_l31_iraq_mosel_violence,07,2013,news,tajik,l16,iraq_mosel_violence,['https://www.bbc.com/persian/world/2013/07/130714_l31_iraq_mosel_violence#TWEET821197'],1,2013
1147,3857,https://www.bbc.com/tajik/news/2013/07/130713_sq_l20_kirkook_blast,130713_sq_l20_kirkook_blast,07,2013,news,tajik,sq,kirkook_blast,['https://www.bbc.com/persian/world/2013/07/130713_l20_kirkook_blast#TWEET820094'],1,2013
1148,3863,https://www.bbc.com/tajik/news/2013/07/130712_sq_k03_afg_unused_us_base_in_helmand,130712_sq_k03_afg_unused_us_base_in_helmand,07,2013,news,tajik,sq,afg_unused_us_base_in_helmand,['https://www.bbc.com/persian/afghanistan/2013/07/130711_k03_afg_unused_us_base_in_helmand#TWEET818139'],1,2013
1149,3869,https://www.bbc.com/tajik/news/2013/07/130711_l16_l03_egypt_usa_aid,130711_l16_l03_egypt_usa_aid,07,2013,news,tajik,l16,egypt_usa_aid,['https://www.bbc.com/persian/world/2013/07/130711_l03_egypt_usa_aid#TWEET817768'],1,2013
1150,3872,https://www.bbc.com/tajik/news/2013/07/130711_rm_boston_dzhokhar_tsarnaev,130711_rm_boston_dzhokhar_tsarnaev,07,2013,news,tajik,rm,boston_dzhokhar_tsarnaev,['https://www.bbc.com/persian/world/2013/07/130710_l10_boston_dzhokhar_tsarnaev'],1,2013
1151,3873,https://www.bbc.com/tajik/news/2013/07/130710_l16_l03_egypt_mb_saudi_uae,130710_l16_l03_egypt_mb_saudi_uae,07,2013,news,tajik,l16,egypt_mb_saudi_uae,['https://www.bbc.com/persian/world/2013/07/130710_l03_egypt_mb_saudi_uae#TWEET816873'],1,2013
1152,3877,https://www.bbc.com/tajik/news/2013/07/130710_zm_ahmadinejad_football_federation,130710_zm_ahmadinejad_football_federation,07,2013,news,tajik,zm,ahmadinejad_football_federation,['https://www.bbc.com/persian/iran/2013/07/130710_l03_ahmadinejad_football_federation#TWEET816545'],1,2013
1153,3880,https://www.bbc.com/tajik/news/2013/07/130710_zm_football_federation,130710_zm_football_federation,07,2013,news,tajik,zm,football_federation,['https://www.bbc.com/persian/iran/2013/07/130710_l03_ahmadinejad_football_federation#TWEET816545'],1,2013
1154,3883,https://www.bbc.com/tajik/news/2013/07/130710_rm_russia_syrian_rebels_sarin,130710_rm_russia_syrian_rebels_sarin,07,2013,news,tajik,rm,russia_syrian_rebels_sarin,['https://www.bbc.com/persian/world/2013/07/130709_u08_russia_syrian_rebels_sarin'],1,2013
1155,3885,https://www.bbc.com/tajik/news/2013/07/130709_l16_l45_snowden_stuxnet_nsa_cooperation,130709_l16_l45_snowden_stuxnet_nsa_cooperation,07,2013,news,tajik,l16,snowden_stuxnet_nsa_cooperation,['https://www.bbc.com/persian/iran/2013/07/130709_l45_snowden_stuxnet_nsa_cooperation#TWEET815860'],1,2013
