30525,2011-12-05 22:02:04+00:00,bbcpersian,['http://bbc.in/rrbp7Q'],توافق سران آلمان و فرانسه بر سر راهکارهای حل بحران مالی: دو طرف در پایان نشست مشترک تاکید کردند که درباره کنترل ... http://t.co/5ppYhVmD
30526,2011-12-05 18:21:24+00:00,bbcpersian,['http://bbc.in/ty3U97'],تعهد افغانستان به مبارزه با فساد مالی، دستاورد کنفرانس بن: کنفرانس بین المللی یک روزه بن با صدور یک اعلامیه به ک... http://t.co/sDQT27W9
30527,2011-12-05 17:17:32+00:00,bbcpersian,['http://bbc.in/vpWdnw'],اعتصاب غذا رضا شهابی وارد چهاردهمین روز شد: رضا شهابی، از اعضای سندیکای کارکنان شرکت واحد که حدود ۱۹ ماه است که ... http://t.co/poBoZgQe
30528,2011-12-05 16:12:56+00:00,bbcpersian,['http://bbc.in/rWV0VF'],روسیه سطح روابط خود با قطر را کاهش داد: وزارت خارجه روسیه اعلام کرد به دلیل حمله به سفیر این کشور در فرودگاه دوح... http://t.co/flQuJdqp
30529,2011-12-05 16:12:56+00:00,bbcpersian,['http://bbc.in/ucKRRg'],دیدار سران آلمان و فرانسه برای حل بحران مالی اروپا: آلمان خواستار هماهنگی بیشتر سیاستهای مالی کشورهای منطقه پولی... http://t.co/M6ud0PQQ
30530,2011-12-05 14:15:57+00:00,bbcpersian,['http://bbc.in/tBDBqk'],آلبوم عکس:کنفرانس بین المللی بن دوم: کنفرانس بین المللی بن دوم http://t.co/7mVfHtsU
30531,2011-12-05 12:31:51+00:00,bbcpersian,['http://bbc.in/rHzjH2'],واکنش مثبت افغانها به کنفرانس بن: کنفرانس بن در میان مردم افغانستان واکنشهای مثبتی را در پی داشته است. http://t.co/g7HHltQs
30532,2011-12-05 12:31:51+00:00,bbcpersian,['http://bbc.in/tn94gM'],سوریه آماده 'پذیرش مشروط' طرح صلح اتحادیه عرب شد: وزارت خارجه سوریه  یک روز پس از ضرب الاجل تعیین شده از سوی اتح... http://t.co/lzRx38Et
30533,2011-12-05 10:20:37+00:00,bbcpersian,['http://bbc.in/vyxghh'],حزب حاکم روسیه با اکثریت ناچیزی در انتخابات پارلمانی پیروز شد: نتیجه نهایی انتخابات پارلمانی روسیه نشان می دهد ک... http://t.co/rBHS1n0m
30534,2011-12-05 06:53:31+00:00,bbcpersian,['http://bbc.in/u44psK'],روزنامه های کابل: دوشنبه، ۱۴ قوس: روزنامه های کابل: دوشنبه، ۱۴ قوس http://t.co/hie5O18E
30535,2011-12-05 03:33:22+00:00,bbcpersian,['http://bbc.in/vlKYSq'],تحقیقات تازه موید نقش انسان در گرمایش زمین: تیمی از محققان سوئیسی با استفاده از یک متد تازه حساب کرده است که حدو... http://t.co/X1dUIvGS
30536,2011-12-04 22:49:46+00:00,bbcpersian,['http://bbc.in/rOQSop'],"'ابراز تاسف عمیق' وزیر خارجه ایران از یورش به سفارت بریتانیا: وزارت خارجه آلمان می گوید که علی اکبر صالحی ضمن ""ا... http://t.co/udMw3RmF"
30537,2011-12-04 18:03:57+00:00,bbcpersian,['http://bbc.in/sLmLv3'],انتخابات روسیه: 'کاهش شدید محبوبیت حزب پوتین': نظر سنجی‌هایی که بعد از رای‌گیری در حوزه‌های انتخاباتی روسیه انجا... http://t.co/R5kuiwdK
30538,2011-12-04 16:26:29+00:00,bbcpersian,['http://bbc.in/sesyHM'],مایویی جدید برای شکستن رکوردهای شنا در المپیک لندن: شرکت اسپیدو، یکی از بزرگترین شرکت های تولید پوشاک ورزشی جهان... http://t.co/whe36sfw
30539,2011-12-04 16:26:29+00:00,bbcpersian,['http://bbc.in/v2yclF'],سالانه هزاران زن قربانی خشونت‌های ناموسی می‌شوند: آماری که سازمان حقوق زنان ایرانی و کرد در لندن گرد آورده نشان ... http://t.co/g7HxURKI
30540,2011-12-04 15:23:37+00:00,bbcpersian,['http://bbc.in/vL3YJw'],ایران یک هواپیمای بدون سرنشین آمریکایی را 'سرنگون کرد': خبرگزاری فارس و تلویزیون دولتی عرب زبان العالم از سرنگون... http://t.co/52KAZIY4
30541,2011-12-04 14:50:54+00:00,bbcpersian,['http://bbc.in/upf3Uc'],مرگ دکتر سوکراتس، کاپیتان متفاوت فوتبال برزیل: سوکراتس، کاپیتان پیشین تیم ملی فوتبال برزیل در سن ۵۷ سالگی بر اثر... http://t.co/BxxVh1n3
30542,2011-12-04 14:17:52+00:00,bbcpersian,['http://bbc.in/vKUoZL'],وداع جهان با افغانستان یا پیمان تازه برای آینده: حامد کرزای، رئیس جمهوری افغانستان که ریاست کنفرانس بن دوم را شخ... http://t.co/kaLcZkzA
30543,2011-12-04 12:39:59+00:00,bbcpersian,['http://bbc.in/uJCgyb'],نظرسنجی: نگرانی افغانها از مصالحه دولت با طالبان: شماری از نهادهای مدنی افغانستان در آستانه کنفرانس بن دوم، نظرس... http://t.co/GjKfNokn
30544,2011-12-04 12:39:59+00:00,bbcpersian,['http://bbc.in/ueOcK1'],ایران: در کشور دیگری به ایرانیان مقیم انگلیس خدمات کنسولی می‌دهیم: در پی تعطیلی سفارت ایران در لندن، وزارت خارجه... http://t.co/wOH1qu8q
30545,2011-12-04 07:47:16+00:00,bbcpersian,['http://bbc.in/u3IKuQ'],نوری مالکی: سرنگونی بشار اسد، باعث بروز جنگ داخلی می‌شود: نوری مالکی، نخست وزیر عراق با خطرناک توصیف کردن اوضاع ... http://t.co/Y2KICBgc
30546,2011-12-04 06:11:55+00:00,bbcpersian,['http://bbc.in/uIBPva'],روزنامه های کابل: یکشنبه، ۱۳ قوس: روزنامه های کابل: یکشنبه، ۱۳ قوس http://t.co/amxnlflk
30547,2011-12-04 04:34:39+00:00,bbcpersian,['http://bbc.in/uhVZjJ'],بررسی روزنامه های ایران: یکشنبه ۱۳ آذر: بررسی روزنامه های ایران: یکشنبه ۱۳ آذر http://t.co/xcr4hp6L
