id,BeautyLink
6700,https://www.bbc.com/tajik/institutional/2012/05/120527_l16_k01_paktia_bombing.shtml
6701,https://www.bbc.com/tajik/institutional/2012/05/120526_zm_pix_exhibition_aghakhan.shtml
6702,https://www.bbc.com/tajik/institutional/2012/05/120526_rh_an_egypt_election.shtml
6703,https://www.bbc.com/tajik/institutional/2012/05/120526_rh_k02-afghan-us-strategic-agrement-paliamen.shtml
6704,https://www.bbc.com/tajik/institutional/2012/05/120526_rh_pic_strawberry_gilan.shtml
6705,https://www.bbc.com/persian/iran/2012/05/120525_l93_nuclear_talks
6706,https://www.bbc.com/tajik/institutional/2012/05/120526_rh_an_syria_homs.shtml
6707,https://www.bbc.com/tajik/institutional/2012/05/120525_rh_k01_france_kabul.shtml
6708,https://www.bbc.com/tajik/institutional/2012/05/120525_rh_vid_google_map_iran.shtml
6709,https://www.bbc.com/tajik/institutional/2012/05/120525_if_movarounnahr.shtml
6710,https://www.bbc.com/tajik/institutional/2012/05/120525_rh_u06_egypt_election_count.shtml
6711,https://www.bbc.com/tajik/institutional/2012/05/120524_l16_baku_opposition_detentions.shtml
6712,https://www.bbc.com/tajik/institutional/2012/05/120524_rh_vid_le_words_in_news22may12.shtml
6713,https://www.bbc.com/tajik/institutional/2012/05/120524_rh_pics_iran_cultural_festiva.shtml
6714,https://www.bbc.com/tajik/institutional/2012/05/120524_ea_panjekat_maternity_house.shtml
6715,https://www.bbc.com/tajik/institutional/2012/05/120524_rh_vid_ir_conf.shtml
6716,https://www.bbc.com/tajik/institutional/2012/05/120524_rh_u06_secret_service.shtml
6717,https://www.bbc.com/tajik/institutional/2012/05/120524_ea_police_graduation_schools.shtml
6718,https://www.bbc.com/tajik/institutional/2012/05/120524_rh_vid_gas_pipeline.shtml
6719,https://www.bbc.com/tajik/institutional/2012/05/120524_rh_egypt_election_firstday.shtml
6720,https://www.bbc.com/tajik/institutional/2012/05/120523_l16_l03_rln_pakistan_osama.shtml
6721,https://www.bbc.com/tajik/institutional/2012/05/120523_sq_karimov_book.shtml
6722,https://www.bbc.com/tajik/institutional/2012/05/120523_mm_germany_imu.shtml
6723,https://www.bbc.com/tajik/institutional/2012/05/120523_mm_parliament_visa.shtml
6724,https://www.bbc.com/tajik/institutional/2012/05/120523_l16_egypt_policemen_shot.shtml
6725,https://www.bbc.com/tajik/institutional/2012/05/120523_rh_l03_egypt_election.shtml
6726,https://www.bbc.com/tajik/institutional/2012/05/120523_mm_moratorium.shtml
6727,https://www.bbc.com/tajik/institutional/2012/05/120523_sq_media_crime.shtml
6728,https://www.bbc.com/tajik/institutional/2012/05/120523_rh_u05_syria_lebanon_tension_kidnap.shtml
6729,https://www.bbc.com/tajik/institutional/2012/05/120522_l16_rln_egyptian_court.shtml
6730,https://www.bbc.com/tajik/institutional/2012/05/120522_sq_l03_nuc_amano.shtml
6731,https://www.bbc.com/tajik/institutional/2012/05/120522_sq_an_ilo_jobless_youth.shtml
6732,https://www.bbc.com/tajik/institutional/2012/05/120522_sq_drugs.shtml
6733,https://www.bbc.com/tajik/institutional/2012/05/120522_if_dangara_archaeology.shtml
6734,https://www.bbc.com/tajik/institutional/2012/05/120522_if_islam_party.shtml
6735,https://www.bbc.com/tajik/institutional/2012/05/120522_sq_religion_islam_secularism.shtml
6736,https://www.bbc.com/tajik/institutional/2012/05/120522_sq_u04_nato_afghan.shtml
6737,https://www.bbc.com/tajik/institutional/2012/05/120521_l16_russia_cabinet_putin.shtml
6738,https://www.bbc.com/tajik/institutional/2012/05/120521_sq_migration_wb.shtml
6739,https://www.bbc.com/tajik/institutional/2012/05/120521_rh_l51_yemen_bombing.shtml
6740,https://www.bbc.com/tajik/institutional/2012/05/120521_l16_tajik_arrested_russia.shtml
6741,https://www.bbc.com/tajik/institutional/2012/05/120521_if_dishanbe_roads.shtml
6742,https://www.bbc.com/tajik/institutional/2012/05/120521_if_islam_tahrir.shtml
6743,https://www.bbc.com/tajik/institutional/2012/05/120521_rh_ir_alcohol_vid.shtml
6744,https://www.bbc.com/tajik/institutional/2012/05/120521_rh_pregnancy_diet_vid.shtml
6745,https://www.bbc.com/tajik/institutional/2012/05/120521_rh_afghan_interview_vid.shtml
6746,https://www.bbc.com/tajik/institutional/2012/05/120521_sq_ak_malaria.shtml
6747,https://www.bbc.com/tajik/institutional/2012/05/120520_l16_l72_nato_preview_vid.shtml
6748,https://www.bbc.com/tajik/institutional/2012/05/120520_l16_chicago_afgh_army_pic.shtml
6749,https://www.bbc.com/tajik/institutional/2012/05/120520_l16_l31_rln_megrahi_died.shtml
6750,https://www.bbc.com/tajik/institutional/2012/05/120520_l16_syria_imam.shtml
6751,https://www.bbc.com/tajik/institutional/2012/05/120520_l16_syria_clashes.shtml
6752,https://www.bbc.com/tajik/institutional/2012/05/120520_l16_k02-orozga-blast.shtml
6753,https://www.bbc.com/tajik/institutional/2012/05/120520_l16_l25_nato_chicago_meeting.shtml
6754,https://www.bbc.com/tajik/institutional/2012/05/120520_l16_l31_earthquake_italy.shtml
6755,https://www.bbc.com/tajik/institutional/2012/05/120520_l16_l25_rln_italy_quake.shtml
6756,https://www.bbc.com/tajik/institutional/2012/05/120519_ea_pics_olympic_torch.shtml
6757,https://www.bbc.com/tajik/institutional/2012/05/120519_ea_ak_aids_khatlan.shtml
6758,https://www.bbc.com/tajik/institutional/2012/05/120519_ea_qa_kulma_badakhshan.shtml
6759,https://www.bbc.com/tajik/institutional/2012/05/120519_ea_camp_david.shtml
6760,https://www.bbc.com/tajik/institutional/2012/05/120518_rh_l43_rln_iraq_explosion.shtml
6761,https://www.bbc.com/tajik/institutional/2012/05/120518_rh_pics_azerbaijan_eurovision.shtml
6762,https://www.bbc.com/tajik/institutional/2012/05/120518_sq_zarifi_us_iran.shtml
6763,https://www.bbc.com/tajik/institutional/2012/05/120518_rh_u05_face_book_shares_flotation.shtml
6764,https://www.bbc.com/tajik/institutional/2012/05/120518_rh_l03_rln_shares.shtml
6765,https://www.bbc.com/tajik/institutional/2012/05/120518_rh_homophobia_vid.shtml
6766,https://www.bbc.com/tajik/institutional/2012/05/120518_sq_rahman_danghara.shtml
6767,https://www.bbc.com/tajik/institutional/2012/05/120518_rh_facing_the_music_vid.shtml
6768,https://www.bbc.com/tajik/institutional/2012/05/120518_rh_u05_rln_china_fishing_vessels_north_korea.shtml
6769,https://www.bbc.com/tajik/institutional/2012/05/120518_rh_l03_rln_syria_qaeda_ban.shtml
6770,https://www.bbc.com/tajik/institutional/2012/05/120518_rh_u04_us_iran.shtml
6771,https://www.bbc.com/tajik/institutional/2012/05/120517_l16_l03_nkorea_china_boats.shtml
6772,https://www.bbc.com/tajik/institutional/2012/05/120517_l16_tethys_petroleum_uzbekistan.shtml
6773,https://www.bbc.com/tajik/institutional/2012/05/120517_rh_l03_rln_chen_guangcheng.shtml
6774,https://www.bbc.com/tajik/institutional/2012/05/120517_rh_pics_cannes_2012_pre.shtml
6775,https://www.bbc.com/tajik/institutional/2012/05/120517_rh_pics_afg_bodybuilding.shtml
6776,https://www.bbc.com/tajik/institutional/2012/05/120517_rh_khayyam_vid.shtml
6777,https://www.bbc.com/tajik/institutional/2012/05/120517_rh_u10_rln_hosseini_ny_un.shtml
6778,https://www.bbc.com/tajik/institutional/2012/05/120517_rh_rln_u07.shtml
6779,https://www.bbc.com/tajik/institutional/2012/05/120517_rh_zh_anan_afghan_germany_agreement.shtml
6780,https://www.bbc.com/tajik/institutional/2012/05/120516_l16_l41_mladic_court_hearing.shtml
6781,https://www.bbc.com/tajik/institutional/2012/05/120516_l16_zh_anan_afghan_germany_agreement.shtml
6782,https://www.bbc.com/tajik/institutional/2012/05/120516_rh_l03_rln_who_health.shtml
6783,https://www.bbc.com/tajik/institutional/2012/05/120516_rh_amanat_tamasha.shtml
6784,https://www.bbc.com/tajik/institutional/2012/05/120516_rh_pics_kereshmeh_concert.shtml
6785,https://www.bbc.com/tajik/institutional/2012/05/120516_mm_putin_rahman.shtml
6786,https://www.bbc.com/tajik/institutional/2012/05/120515_l16_ferdousi.shtml
6787,https://www.bbc.com/tajik/institutional/2012/05/120515_rh_l44_rln_somali_attak_pirates.shtml
6788,https://www.bbc.com/tajik/institutional/2012/05/120515_rh_l03_rln_german_economy.shtml
6789,https://www.bbc.com/tajik/institutional/2012/05/120515_rh_l03_russia_spacecraf.shtml
6790,https://www.bbc.com/tajik/institutional/2012/05/120515_zkh_mudflow_khatlon_damage.shtml
6791,https://www.bbc.com/tajik/institutional/2012/05/120515_rh_tajikstan_malnutrition_vid.shtml
6792,https://www.bbc.com/tajik/institutional/2012/05/120515_rh_bahrain_saudi_gulf_leaders.shtml
6793,https://www.bbc.com/persian/afghanistan/2012/05/120512_irajs_dari_or_farsi
6794,https://www.bbc.com/tajik/institutional/2012/05/120514_rh_irajs_dari_or_fars.shtml
6795,https://www.bbc.com/tajik/institutional/2012/05/120514_zkh_sport_boxing.shtml
6796,https://www.bbc.com/tajik/institutional/2012/05/120514_rh_l25_syria_rastan_clashes.shtml
6797,https://www.bbc.com/tajik/institutional/2012/05/120514_rh_k01_faryab_explosion.shtml
6798,https://www.bbc.com/tajik/institutional/2012/05/120514_rh_l25_rln_nepal_crash.shtml
6799,https://www.bbc.com/tajik/institutional/2012/05/120514_rh_bush_house_pic.shtml
6800,https://www.bbc.com/tajik/institutional/2012/05/120514_if_election.shtml
6801,https://www.bbc.com/tajik/institutional/2012/05/120514_rh_l25_rln_tehran_alcoho.shtml
6802,https://www.bbc.com/tajik/institutional/2012/05/120514_rh_u04_rln_german_election.shtml
6803,https://www.bbc.com/tajik/institutional/2012/05/120514_rh_zs_rahmani_killing_resp_claim.shtml
6804,https://www.bbc.com/tajik/institutional/2012/05/120513_l16_l31_rln_germany_election.shtml
6805,https://www.bbc.com/tajik/institutional/2012/05/120513_l16_georgia_flood.shtml
6806,https://www.bbc.com/tajik/institutional/2012/05/120513_l16_k01_nato_shooting.shtml
6807,https://www.bbc.com/tajik/institutional/2012/05/120513_l16_k01_rahmani_killing.shtml
6808,https://www.bbc.com/tajik/institutional/2012/05/120513_zkh_tavildara_earthquake.shtml
6809,https://www.bbc.com/tajik/institutional/2012/05/120512_rh_l51_greece_coalition_failed.shtml
6810,https://www.bbc.com/tajik/institutional/2012/05/120512_rh_faas_photography_pics.shtml
6811,https://www.bbc.com/tajik/institutional/2012/05/120512_rh_u02_rln_rocard_iran.shtml
6812,https://www.bbc.com/tajik/institutional/2012/05/120512_rh_rln_tymoshenko_ukraine.shtml
6813,https://www.bbc.com/tajik/institutional/2012/05/120512_rh_us_bahrain.shtml
6814,https://www.bbc.com/tajik/institutional/2012/05/120511_rh_l03_egypt_election.shtml
6815,https://www.bbc.com/tajik/institutional/2012/05/120511_rh_l03_pirates_tanker.shtml
6816,https://www.bbc.com/tajik/institutional/2012/05/120511_rh_l03_rln_hiv.shtml
6817,https://www.bbc.com/tajik/institutional/2012/05/120511_ea_ak_khatlan_early_marriage.shtml
6818,https://www.bbc.com/tajik/institutional/2012/05/120511_rh_l03_rln_islamophobia.shtml
6819,https://www.bbc.com/tajik/institutional/2012/05/120511_if_juraev_amnesty.shtml
6820,https://www.bbc.com/tajik/institutional/2012/05/120511_ea_hajj_prosecutors.shtml
6821,https://www.bbc.com/tajik/institutional/2012/05/120511_rh_u06_yemen_underwear_bomber.shtml
6822,https://www.bbc.com/tajik/institutional/2012/05/120510_l16_imu_members_detained.shtml
6823,https://www.bbc.com/tajik/institutional/2012/05/120510_rh_l03_syria_damascux.shtml
6824,https://www.bbc.com/tajik/institutional/2012/05/120510_if_islam.shtml
6825,https://www.bbc.com/tajik/institutional/2012/05/120510_rh_u07_obama_same_sex_marriage.shtml
6826,https://www.bbc.com/tajik/institutional/2012/05/120510_rh_l03_rln_syria.shtml
6827,https://www.bbc.com/tajik/institutional/2012/05/120510_rh_pics_old_kabul.shtml
6828,https://www.bbc.com/tajik/institutional/2012/05/120510_rh_u07_shahin_najafi_reaction.shtml
6829,https://www.bbc.com/tajik/institutional/2012/05/120510_rh_l03_rln_indonesia_plane.shtml
6830,https://www.bbc.com/tajik/institutional/2012/05/120510_rh_syria_homs_peace.shtml
6831,https://www.bbc.com/tajik/institutional/2012/05/120509_l16_an_abu_qatada_deportation.shtml
6832,https://www.bbc.com/tajik/institutional/2012/05/120509_rh_an_rln_indonesia_plane_missing.shtml
6833,https://www.bbc.com/tajik/institutional/2012/05/120509_rh_an_syria_bomb_un_monitors.shtml
6834,https://www.bbc.com/tajik/institutional/2012/05/120509_rh_zahedi_tamasha.shtml
6835,https://www.bbc.com/tajik/institutional/2012/05/120509_rh_u04_bomb_plot_yemen.shtml
6836,https://www.bbc.com/tajik/institutional/2012/05/120509_if_wb_water.shtml
6837,https://www.bbc.com/tajik/institutional/2012/05/120509_ea_ah_haj_pilgrimage.shtml
6838,https://www.bbc.com/tajik/institutional/2012/05/120509_rh_afghan_iran_us_agreement.shtml
6839,https://www.bbc.com/tajik/institutional/2012/05/120508_l16_an_libya_attack.shtml
6840,https://www.bbc.com/tajik/institutional/2012/05/120508_l16_rln_russia_pm.shtml
6841,https://www.bbc.com/tajik/institutional/2012/05/120508_rh_l44_hashemi_taregh_interpol.shtml
6842,https://www.bbc.com/tajik/institutional/2012/05/120508_rh_l03_rln_britain_malay.shtml
6843,https://www.bbc.com/tajik/institutional/2012/05/120508_if_amnesty.shtml
6844,https://www.bbc.com/tajik/institutional/2012/05/120508_if_attack_press.shtml
6845,https://www.bbc.com/tajik/institutional/2012/05/120508_rh_u10_rln_niak_persian_gulf.shtml
6846,https://www.bbc.com/tajik/institutional/2012/05/120508_rh_u10_greece_coalition_fai.shtml
6847,https://www.bbc.com/tajik/institutional/2012/05/120508_mm_imf.shtml
6848,https://www.bbc.com/tajik/institutional/2012/05/120508_rh_u10_us_bomb_plot.shtml
6849,https://www.bbc.com/tajik/institutional/2012/05/120507_l16_l95_russia_putin_vid.shtml
6850,https://www.bbc.com/tajik/institutional/2012/05/120507_if_islam.shtml
6851,https://www.bbc.com/tajik/institutional/2012/05/120507_rh_pics_iran_book_fair.shtml
6852,https://www.bbc.com/tajik/institutional/2012/05/120507_zkh_drug_interior_afghan.shtml
6853,https://www.bbc.com/tajik/institutional/2012/05/120507_if_world_bank_raghun.shtml
6854,https://www.bbc.com/tajik/institutional/2012/05/120507_rh_putin_president.shtml
6855,https://www.bbc.com/tajik/institutional/2012/05/120507_rh_l25_france_election_hollande.shtml
6856,https://www.bbc.com/tajik/institutional/2012/05/120507_rh_u10_greece_elections.shtml
6857,https://www.bbc.com/tajik/institutional/2012/05/120507_mm_films.shtml
6858,https://www.bbc.com/tajik/institutional/2012/05/120507_rh_l10_french_election_results.shtml
6859,https://www.bbc.com/tajik/institutional/2012/05/120506_l16_k01_kabul_reporter_arrest.shtml
6860,https://www.bbc.com/tajik/institutional/2012/05/120506_l16_moscow_demo.shtml
6861,https://www.bbc.com/tajik/institutional/2012/05/120506_l16_l31_armenia_parliamentry_election.shtml
6862,https://www.bbc.com/tajik/institutional/2012/05/120506_l16_k01_nato_taliban_faryab.shtml
6863,https://www.bbc.com/tajik/institutional/2012/05/120506_l16_l25_france_election.shtml
6864,https://www.bbc.com/tajik/institutional/2012/05/120505_ea_eye_implant_vid.shtml
6865,https://www.bbc.com/tajik/institutional/2012/05/120505_ea_persian_gulf_vid.shtml
6866,https://www.bbc.com/tajik/institutional/2012/05/120505_ea_sq_moradollah_shiralizadeh_pix.shtml
6867,https://www.bbc.com/tajik/institutional/2012/05/120505_ea_amnesty_torture_tajik.shtml
6868,https://www.bbc.com/tajik/institutional/2012/05/120505_ea_iran_election_results.shtml
6869,https://www.bbc.com/tajik/institutional/2012/05/120504_ea_sq_europe_tajik_parliament.shtml
6870,https://www.bbc.com/tajik/institutional/2012/05/120504_rh_k02-kabul-demo-pak-hazaras.shtml
6871,https://www.bbc.com/tajik/institutional/2012/05/120504_rh_an_osama_binladen_us.shtml
6872,https://www.bbc.com/tajik/institutional/2012/05/120503_l16_tussia_nato_missile.shtml
6873,https://www.bbc.com/tajik/institutional/2012/05/120503_sq_ak_caricature_davlatov.shtml
6874,https://www.bbc.com/tajik/institutional/2012/05/120503_if_turajonzoda.shtml
6875,https://www.bbc.com/tajik/institutional/2012/05/120503_rh_l51_syria_aleppo_raid.shtml
6876,https://www.bbc.com/tajik/institutional/2012/05/120503_rh_l03_rln_china_us.shtml
6877,https://www.bbc.com/tajik/institutional/2012/05/120503_rh_l03_rln_gaddafi_law.shtml
6878,https://www.bbc.com/tajik/institutional/2012/05/120503_rh_u02_rln_gingrich.shtml
6879,https://www.bbc.com/tajik/institutional/2012/05/120503_if_ansarullah.shtml
6880,https://www.bbc.com/tajik/institutional/2012/05/120503_rh_l13_alqaeida.shtml
6881,https://www.bbc.com/tajik/institutional/2012/05/120503_rh_u02_clinton_china_talks.shtml
6882,https://www.bbc.com/tajik/institutional/2012/05/120502_rh_l03_rln_brazil_irn.shtml
6883,https://www.bbc.com/tajik/institutional/2012/05/120502_rh_l03_china_chen.shtml
6884,https://www.bbc.com/tajik/institutional/2012/05/120502_sq_cpj_uzbak.shtml
6885,https://www.bbc.com/tajik/institutional/2012/05/120502_if_ndpt_rahmon_party.shtml
6886,https://www.bbc.com/tajik/institutional/2012/05/120502_rh_burma_parliament_suu_kyi.shtml
6887,https://www.bbc.com/tajik/institutional/2012/05/120502_rh_u02_rln_occupy_may_day.shtml
6888,https://www.bbc.com/tajik/institutional/2012/05/120502_rh_u10_rln_nyc_suicide_plot.shtml
6889,https://www.bbc.com/tajik/institutional/2012/05/120502_rh_l03_kabul_explosion.shtml
6890,https://www.bbc.com/tajik/institutional/2012/05/120502_ea_worldbank_kazakhstan.shtml
6891,https://www.bbc.com/tajik/institutional/2012/05/120502_mm_putin_song.shtml
6892,https://www.bbc.com/tajik/institutional/2012/05/120502_rh_u10_obama_afghanistan_speech.shtml
6893,https://www.bbc.com/tajik/institutional/2012/05/120501_sq_raghun_uzbek.shtml
6894,https://www.bbc.com/tajik/institutional/2012/05/120501_rh_l03_rln_idlib_murder.shtml
6895,https://www.bbc.com/tajik/institutional/2012/05/120501_rh_l03_china_us_clinton.shtml
6896,https://www.bbc.com/tajik/institutional/2012/05/120501_if_flood.shtml
6897,https://www.bbc.com/tajik/institutional/2012/05/120501_rh_l03_rln_breast_cancer.shtml
6898,https://www.bbc.com/tajik/institutional/2012/05/120501_rh_l03_rln_iran_peacekeepers.shtml
6899,https://www.bbc.com/tajik/institutional/2012/05/120501_rh_l30_us_drones_strategy.shtml
6900,https://www.bbc.com/tajik/institutional/2012/04/120430_zm_taekwondo_photoalbum.shtml
6901,https://www.bbc.com/persian/learningenglish/2012/04/120424_l42_words_in_news_football
6902,https://www.bbc.com/tajik/institutional/2012/04/120430_mm_iran_carpet.shtml
6903,https://www.bbc.com/persian/tv/2011/04/000001_ptv_documentaries
6904,https://www.bbc.com/tajik/institutional/2012/04/120430_rh_pics_royal_anniversary.shtml
6905,https://www.bbc.com/tajik/institutional/2012/04/120430_zkh_mudflow_damage.shtml
6906,https://www.bbc.com/tajik/institutional/2012/04/120430_rh_l25_rln_egypt_election_campaign.shtml
6907,https://www.bbc.com/tajik/institutional/2012/04/120430_if_fire_movarounnahr.shtml
6908,https://www.bbc.com/tajik/institutional/2012/04/120430_rh_l25_ban_burma_visit.shtml
6909,https://www.bbc.com/tajik/institutional/2012/04/120429_l16_l31_rln_pakistan_redcross.shtml
6910,https://www.bbc.com/tajik/institutional/2012/04/120429_l16_briton_rich_list.shtml
6911,https://www.bbc.com/tajik/institutional/2012/04/120429_l16_u14_quran_burning_jones.shtml
6912,https://www.bbc.com/tajik/institutional/2012/04/120429_l16_l25_egypt_clashes.shtml
6913,https://www.bbc.com/tajik/institutional/2012/04/120428_ea_rh_jura_baqazadeh_death.shtml
6914,https://www.bbc.com/tajik/institutional/2012/04/120428_rh_k02-kandahar-attack.shtml
6915,https://www.bbc.com/tajik/institutional/2012/04/120428_ea_lavrov_iran_oil_embargo.shtml
6916,https://www.bbc.com/tajik/institutional/2012/04/120427_rh_k02--8saur.shtml
6917,https://www.bbc.com/tajik/institutional/2012/04/120427_rh_l03_rln_turkey_missile_shield.shtml
6918,https://www.bbc.com/tajik/institutional/2012/04/120427_rh_l03_rln_nokia_samsung.shtml
6919,https://www.bbc.com/tajik/institutional/2012/04/120427_rh_l03_japan_us_forces.shtml
6920,https://www.bbc.com/tajik/institutional/2012/04/120427_sq_syria.shtml
6921,https://www.bbc.com/tajik/institutional/2012/04/120426_l16_bo_xilai_china.shtml
6922,https://www.bbc.com/tajik/institutional/2012/04/120426_rh_economist_drugs_tjk.shtml
6923,https://www.bbc.com/tajik/institutional/2012/04/120426_mm_tajpress.shtml
6924,https://www.bbc.com/tajik/institutional/2012/04/120426_zkh_court_mavaraonnahr.shtml
6925,https://www.bbc.com/tajik/institutional/2012/04/120426_rh_l03_rln_syria_hama.shtml
6926,https://www.bbc.com/tajik/institutional/2012/04/120426_if_juraev.shtml
6927,https://www.bbc.com/tajik/institutional/2012/04/120426_rh_u14_france_unsc_syria.shtml
6928,https://www.bbc.com/tajik/institutional/2012/04/120425_l16_tajik_paralimpic.shtml
6929,https://www.bbc.com/tajik/institutional/2012/04/120425_mm_turkmenistan_horse_day.shtml
6930,https://www.bbc.com/tajik/institutional/2012/04/120425_mm_uzbek_cash_transfers.shtml
6931,https://www.bbc.com/tajik/institutional/2012/04/120425_rh_l03_rln_pasdar_pjak.shtml
6932,https://www.bbc.com/tajik/institutional/2012/04/120425_sq_ak_locust.shtml
6933,https://www.bbc.com/tajik/institutional/2012/04/120425_rh_amnesty_islam_vid.shtml
6934,https://www.bbc.com/tajik/institutional/2012/04/120425_rh_l03_rln_pakistan_missile.shtml
6935,https://www.bbc.com/tajik/institutional/2012/04/120425_rh_u02_rln_apple_profits.shtml
6936,https://www.bbc.com/tajik/institutional/2012/04/120425_rh_l03_rln_sudan.shtml
6937,https://www.bbc.com/tajik/institutional/2012/04/120425_rh_vid_ir_nuke_documentary.shtml
6938,https://www.bbc.com/persian/learningenglish/2012/04/120423_l42_le_wk40
6939,https://www.bbc.com/tajik/institutional/2012/04/120425_rh_u02_romney_primaries_newengland.shtml
6940,https://www.bbc.com/tajik/institutional/2012/04/120424_sq_album_tohfeh_fazilova.shtml
6941,https://www.bbc.com/tajik/institutional/2012/04/120424_rh_l03_rln_egypt_election.shtml
6942,https://www.bbc.com/tajik/institutional/2012/04/120424_mm_lavrov.shtml
6943,https://www.bbc.com/tajik/institutional/2012/04/120424_rh_k01_fahim_afg_peace.shtml
6944,https://www.bbc.com/tajik/institutional/2012/04/120424_rh_u05_sarkozi_election_france_holland.shtml
6945,https://www.bbc.com/tajik/institutional/2012/04/120424_rh_l03_rln_iran_brazil.shtml
6946,https://www.bbc.com/persian/arts/2012/04/120423_ia_tajik_library
6947,https://www.bbc.com/tajik/institutional/2012/04/120424_rh_l03_rln_california_death_penalty.shtml
6948,https://www.bbc.com/tajik/institutional/2012/04/120424_rh_l03_rln_us_spy_centre.shtml
6949,https://www.bbc.com/tajik/institutional/2012/04/120424_rh_u05_sudan_bombing_ban_ki_moon.shtml
6950,https://www.bbc.com/tajik/institutional/2012/04/120424_sq_ak_psychiatry.shtml
6951,https://www.bbc.com/tajik/institutional/2012/04/120423_l16_qa_books_week_badakhshan.shtml
6952,https://www.bbc.com/tajik/institutional/2012/04/120423_l16_pharmacy_plant.shtml
6953,https://www.bbc.com/tajik/institutional/2012/04/120423_l16_lavtov_visit.shtml
6954,https://www.bbc.com/tajik/institutional/2012/04/120423_l16_parlament_president_address.shtml
6955,https://www.bbc.com/tajik/institutional/2012/04/120423_l16_internet_access_restored.shtml
6956,https://www.bbc.com/tajik/institutional/2012/04/120423_l16_accidents_one_week.shtml
6957,https://www.bbc.com/tajik/institutional/2012/04/120423_l16_world_bank_aid_poverty.shtml
6958,https://www.bbc.com/tajik/institutional/2012/04/120423_l16_france_election.shtml
6959,https://www.bbc.com/tajik/institutional/2012/04/120423_l16_tajik_passport_mistake.shtml
6960,https://www.bbc.com/tajik/institutional/2012/04/120422_l16_azerbaijan_election.shtml
6961,https://www.bbc.com/tajik/institutional/2012/04/120422_l16_l31_rln_syria_annan_un.shtml
6962,https://www.bbc.com/tajik/institutional/2012/04/120422_l16_l10_us_drone_iran.shtml
6963,https://www.bbc.com/tajik/institutional/2012/04/120422_l16_pics_london_marathon.shtml
6964,https://www.bbc.com/tajik/institutional/2012/04/120422_l16_l31_france_election_voting_presidential.shtml
6965,https://www.bbc.com/tajik/institutional/2012/04/120421_mm_city_day.shtml
6966,https://www.bbc.com/tajik/institutional/2012/04/120421_mm_kabul_attack.shtml
6967,https://www.bbc.com/tajik/institutional/2012/04/120421_mm_work.shtml
6968,https://www.bbc.com/tajik/institutional/2012/04/120421_mm_pakistan_plane_crash.shtml
6969,https://www.bbc.com/tajik/institutional/2012/04/120420_if_place_name.shtml
6970,https://www.bbc.com/tajik/institutional/2012/04/120420_sq_education_migration.shtml
6971,https://www.bbc.com/tajik/institutional/2012/04/120420_if_zarifi_eu.shtml
6972,https://www.bbc.com/tajik/institutional/2012/04/120420_rh_l03_srilanka_mosque.shtml
6973,https://www.bbc.com/tajik/institutional/2012/04/120420_if_ak_taj_uzb.shtml
6974,https://www.bbc.com/tajik/institutional/2012/04/120420_rh_l03_iran_brazil_diplomat.shtml
6975,https://www.bbc.com/tajik/institutional/2012/04/120420_rh_l03_rln_france_election.shtml
6976,https://www.bbc.com/tajik/institutional/2012/04/120420_rh_puppet_tajik_vid.shtml
6977,https://www.bbc.com/persian/learningenglish/2012/04/120416_l42_vid_le_wk39
6978,https://www.bbc.com/tajik/institutional/2012/04/120420_rh_l03_rln_bahrain_grand_prix.shtml
6979,https://www.bbc.com/tajik/institutional/2012/04/120420_rh_l03_rln_burma_japan.shtml
6980,https://www.bbc.com/tajik/institutional/2012/04/120420_rh_l03_syria_ceasefire_un.shtml
6981,https://www.bbc.com/tajik/institutional/2012/04/120420_sq_rahman_parliament_speech.shtml
6982,https://www.bbc.com/tajik/institutional/2012/04/120419_l16_l06_eu_parliament_passengers_data.shtml
6983,https://www.bbc.com/tajik/institutional/2012/04/120419_zkh_ium_court_crime.shtml
6984,https://www.bbc.com/tajik/institutional/2012/04/120419_rh_l09_taleban_commander_arrested.shtml
6985,https://www.bbc.com/tajik/institutional/2012/04/120419_sq_tajikpress.shtml
6986,https://www.bbc.com/tajik/institutional/2012/04/120419_rh_l03_switzerland_iran_sanctions.shtml
6987,https://www.bbc.com/tajik/institutional/2012/04/120419_rh_l03_rln_baghdad.shtml
6988,https://www.bbc.com/tajik/institutional/2012/04/120419_zkh_mudflow_cripple.shtml
6989,https://www.bbc.com/tajik/institutional/2012/04/120419_if_turajonzoda.shtml
6990,https://www.bbc.com/tajik/institutional/2012/04/120419_rh_rln_egypt_israel_mufti_visi.shtml
6991,https://www.bbc.com/tajik/institutional/2012/04/120419_rh_rln_u07_london_2012_olympic.shtml
6992,https://www.bbc.com/tajik/institutional/2012/04/120419_rh_u07_u06_syria_clinton_usa.shtml
6993,https://www.bbc.com/tajik/institutional/2012/04/120418_sq_corruption_education.shtml
6994,https://www.bbc.com/tajik/institutional/2012/04/120418_sq_kyrgyz.shtml
6995,https://www.bbc.com/tajik/institutional/2012/04/120418_mm_qa_badakhshan.shtml
6996,https://www.bbc.com/tajik/institutional/2012/04/120418_rh_l03_rln_iran_oil_sanctions.shtml
6997,https://www.bbc.com/tajik/institutional/2012/04/120418_rh_l03_rln_citigroup_bonus.shtml
6998,https://www.bbc.com/tajik/institutional/2012/04/120418_sq_migrant_death.shtml
